,primary_care_case,primary_care_suspect_case,first_pos_test_sgss,a_e_consult_date,ons_covid_death_date,stp
2020-06-29,,38.0,0.0,0.0,0.0,E54000036
2020-06-30,0.0,21.0,0.0,0.0,0.0,E54000036
2020-07-01,0.0,14.0,,0.0,0.0,E54000036
2020-07-02,,15.0,,0.0,0.0,E54000036
2020-07-03,,29.0,0.0,0.0,0.0,E54000036
2020-07-04,,7.0,0.0,0.0,0.0,E54000036
2020-07-05,0.0,,,0.0,0.0,E54000036
2020-07-06,0.0,32.0,0.0,0.0,0.0,E54000036
2020-07-07,0.0,25.0,0.0,0.0,0.0,E54000036
2020-07-08,,13.0,0.0,0.0,0.0,E54000036
2020-07-09,0.0,,0.0,0.0,0.0,E54000036
2020-02-01,0.0,0.0,0.0,305.0,0.0,E54000037
2020-02-02,0.0,0.0,0.0,319.0,0.0,E54000037
2020-02-03,0.0,0.0,0.0,367.0,0.0,E54000037
2020-02-04,0.0,0.0,0.0,343.0,0.0,E54000037
2020-02-05,0.0,0.0,0.0,342.0,0.0,E54000037
2020-02-06,0.0,0.0,0.0,325.0,0.0,E54000037
2020-02-07,0.0,0.0,0.0,342.0,0.0,E54000037
2020-02-08,0.0,0.0,0.0,298.0,0.0,E54000037
2020-02-09,0.0,0.0,0.0,283.0,0.0,E54000037
2020-02-10,0.0,,0.0,380.0,0.0,E54000037
2020-02-11,0.0,0.0,0.0,376.0,0.0,E54000037
2020-02-12,0.0,0.0,0.0,316.0,0.0,E54000037
2020-02-13,0.0,0.0,0.0,325.0,0.0,E54000037
2020-02-14,0.0,0.0,0.0,304.0,0.0,E54000037
2020-02-15,0.0,0.0,0.0,272.0,0.0,E54000037
2020-02-16,0.0,,0.0,283.0,0.0,E54000037
2020-02-17,0.0,0.0,0.0,382.0,0.0,E54000037
2020-02-18,0.0,0.0,0.0,344.0,0.0,E54000037
2020-02-19,0.0,0.0,0.0,327.0,0.0,E54000037
2020-02-20,0.0,,0.0,320.0,0.0,E54000037
2020-02-21,0.0,0.0,0.0,301.0,0.0,E54000037
2020-02-22,0.0,0.0,0.0,309.0,0.0,E54000037
2020-02-23,0.0,0.0,0.0,350.0,0.0,E54000037
2020-02-24,0.0,0.0,0.0,394.0,0.0,E54000037
2020-02-25,0.0,,0.0,341.0,0.0,E54000037
2020-02-26,0.0,,0.0,356.0,0.0,E54000037
2020-02-27,0.0,,0.0,404.0,0.0,E54000037
2020-02-28,0.0,,0.0,373.0,0.0,E54000037
2020-02-29,0.0,0.0,0.0,349.0,0.0,E54000037
2020-03-01,,,,331.0,0.0,E54000037
2020-03-02,0.0,,,395.0,0.0,E54000037
2020-03-03,,,,344.0,0.0,E54000037
2020-03-04,,,,362.0,0.0,E54000037
2020-03-05,0.0,6.0,,343.0,0.0,E54000037
2020-03-06,,,,325.0,0.0,E54000037
2020-03-07,0.0,0.0,0.0,303.0,0.0,E54000037
2020-03-08,0.0,0.0,,344.0,0.0,E54000037
2020-03-09,,36.0,0.0,389.0,0.0,E54000037
2020-03-10,,16.0,,368.0,0.0,E54000037
2020-03-11,0.0,22.0,,332.0,0.0,E54000037
2020-03-12,,23.0,,359.0,0.0,E54000037
2020-03-13,,84.0,7.0,335.0,0.0,E54000037
2020-03-14,,,,336.0,0.0,E54000037
2020-03-15,0.0,,,302.0,,E54000037
2020-03-16,,281.0,,326.0,0.0,E54000037
2020-03-17,,289.0,,281.0,,E54000037
2020-03-18,17.0,294.0,,262.0,0.0,E54000037
2020-03-19,,407.0,,249.0,0.0,E54000037
2020-03-20,,350.0,,243.0,0.0,E54000037
2020-03-21,,7.0,,249.0,0.0,E54000037
2020-03-22,,,,221.0,,E54000037
2020-03-23,,394.0,6.0,211.0,0.0,E54000037
2020-03-24,7.0,311.0,8.0,187.0,,E54000037
2020-03-25,9.0,313.0,9.0,212.0,0.0,E54000037
2020-03-26,,317.0,14.0,179.0,0.0,E54000037
2020-03-27,10.0,316.0,11.0,192.0,,E54000037
2020-03-28,,10.0,11.0,173.0,,E54000037
2020-03-29,,6.0,12.0,198.0,,E54000037
2020-03-30,22.0,350.0,6.0,209.0,0.0,E54000037
2020-03-31,,254.0,11.0,181.0,,E54000037
2020-04-01,25.0,714.0,23.0,112.0,,E54000037
2020-04-02,12.0,619.0,24.0,110.0,,E54000037
2020-04-03,362.0,470.0,22.0,140.0,,E54000037
2020-04-04,16.0,14.0,21.0,118.0,,E54000037
2020-04-05,,15.0,15.0,106.0,,E54000037
2020-04-06,36.0,622.0,11.0,129.0,,E54000037
2020-04-07,19.0,439.0,26.0,114.0,,E54000037
2020-04-08,25.0,431.0,9.0,113.0,10.0,E54000037
2020-04-09,15.0,307.0,28.0,129.0,,E54000037
2020-04-10,20.0,165.0,28.0,107.0,,E54000037
2020-04-11,6.0,25.0,11.0,133.0,7.0,E54000037
2020-04-12,12.0,27.0,25.0,109.0,7.0,E54000037
2020-04-13,17.0,222.0,24.0,149.0,6.0,E54000037
2020-04-14,15.0,564.0,35.0,139.0,,E54000037
2020-04-15,26.0,404.0,21.0,122.0,9.0,E54000037
2020-04-16,14.0,624.0,29.0,49.0,7.0,E54000037
2020-04-17,20.0,471.0,43.0,45.0,9.0,E54000037
2020-04-18,17.0,30.0,16.0,24.0,9.0,E54000037
2020-04-19,13.0,15.0,19.0,0.0,7.0,E54000037
2020-04-20,26.0,515.0,20.0,0.0,,E54000037
2020-04-21,23.0,339.0,29.0,0.0,10.0,E54000037
2020-04-22,19.0,295.0,49.0,0.0,,E54000037
2020-04-23,14.0,279.0,38.0,0.0,,E54000037
2020-04-24,22.0,256.0,17.0,0.0,6.0,E54000037
2020-04-25,7.0,24.0,19.0,0.0,,E54000037
2020-04-26,,41.0,22.0,0.0,7.0,E54000037
2020-04-27,25.0,465.0,38.0,0.0,,E54000037
2020-04-28,10.0,373.0,19.0,0.0,,E54000037
2020-04-29,19.0,408.0,44.0,0.0,,E54000037
2020-04-30,6.0,498.0,19.0,0.0,,E54000037
2020-05-01,25.0,323.0,31.0,0.0,,E54000037
2020-05-02,10.0,19.0,9.0,0.0,,E54000037
2020-05-03,,31.0,20.0,0.0,,E54000037
2020-05-04,24.0,388.0,6.0,0.0,,E54000037
2020-05-05,12.0,271.0,22.0,0.0,,E54000037
2020-05-06,18.0,271.0,23.0,0.0,,E54000037
2020-05-07,15.0,302.0,20.0,0.0,,E54000037
2020-05-08,17.0,248.0,7.0,0.0,,E54000037
2020-05-09,8.0,34.0,8.0,0.0,,E54000037
2020-05-10,,21.0,15.0,0.0,,E54000037
2020-05-11,16.0,374.0,8.0,0.0,,E54000037
2020-05-12,10.0,204.0,12.0,0.0,,E54000037
2020-05-13,19.0,246.0,10.0,0.0,,E54000037
2020-05-14,7.0,215.0,6.0,0.0,,E54000037
2020-05-15,9.0,218.0,11.0,0.0,,E54000037
2020-05-16,7.0,20.0,,0.0,,E54000037
2020-05-17,8.0,17.0,14.0,0.0,,E54000037
2020-05-18,7.0,207.0,10.0,0.0,,E54000037
2020-05-19,8.0,207.0,8.0,0.0,0.0,E54000037
2020-05-20,6.0,199.0,9.0,0.0,,E54000037
2020-05-21,9.0,174.0,0.0,0.0,0.0,E54000037
2020-05-22,6.0,150.0,,0.0,,E54000037
2020-05-23,,39.0,,0.0,,E54000037
2020-05-24,0.0,,,0.0,0.0,E54000037
2020-05-25,,,,0.0,0.0,E54000037
2020-05-26,12.0,163.0,,0.0,,E54000037
2020-05-27,7.0,208.0,,0.0,0.0,E54000037
2020-05-28,9.0,156.0,10.0,0.0,0.0,E54000037
2020-05-29,10.0,108.0,,0.0,0.0,E54000037
2020-05-30,,9.0,,0.0,,E54000037
2020-05-31,,,,0.0,0.0,E54000037
2020-06-01,7.0,244.0,,0.0,0.0,E54000037
2020-06-02,,190.0,0.0,0.0,0.0,E54000037
2020-06-03,7.0,166.0,,0.0,0.0,E54000037
2020-06-04,8.0,115.0,,0.0,0.0,E54000037
2020-06-05,6.0,138.0,,0.0,0.0,E54000037
2020-06-06,,10.0,,0.0,0.0,E54000037
2020-06-07,,7.0,,0.0,0.0,E54000037
2020-06-08,7.0,202.0,,0.0,0.0,E54000037
2020-06-09,9.0,187.0,0.0,0.0,0.0,E54000037
2020-06-10,8.0,143.0,,0.0,0.0,E54000037
2020-06-11,9.0,123.0,,0.0,0.0,E54000037
2020-06-12,,142.0,0.0,0.0,0.0,E54000037
2020-06-13,,7.0,0.0,0.0,0.0,E54000037
2020-06-14,,10.0,0.0,0.0,0.0,E54000037
2020-06-15,,131.0,,0.0,0.0,E54000037
2020-06-16,8.0,103.0,0.0,0.0,0.0,E54000037
2020-06-17,,125.0,0.0,0.0,0.0,E54000037
2020-06-18,,118.0,,0.0,0.0,E54000037
2020-06-19,7.0,110.0,0.0,0.0,0.0,E54000037
2020-06-20,6.0,,,0.0,0.0,E54000037
2020-06-21,,7.0,,0.0,0.0,E54000037
2020-06-22,6.0,98.0,,0.0,0.0,E54000037
2020-06-23,,123.0,,0.0,0.0,E54000037
2020-06-24,9.0,136.0,,0.0,0.0,E54000037
2020-06-25,,114.0,0.0,0.0,0.0,E54000037
2020-06-26,8.0,121.0,0.0,0.0,0.0,E54000037
2020-06-27,6.0,14.0,0.0,0.0,0.0,E54000037
2020-06-28,,20.0,,0.0,0.0,E54000037
2020-06-29,,152.0,,0.0,0.0,E54000037
2020-06-30,6.0,128.0,,0.0,0.0,E54000037
2020-07-01,,101.0,,0.0,0.0,E54000037
2020-07-02,9.0,106.0,,0.0,0.0,E54000037
2020-07-03,,95.0,,0.0,0.0,E54000037
2020-07-04,,7.0,,0.0,0.0,E54000037
2020-07-05,,10.0,,0.0,0.0,E54000037
2020-07-06,7.0,158.0,,0.0,0.0,E54000037
2020-07-07,,120.0,0.0,0.0,0.0,E54000037
2020-07-08,11.0,165.0,0.0,0.0,0.0,E54000037
2020-07-09,,21.0,0.0,0.0,0.0,E54000037
2020-02-01,0.0,0.0,0.0,395.0,0.0,E54000040
2020-02-02,0.0,0.0,0.0,411.0,0.0,E54000040
2020-02-03,0.0,0.0,0.0,507.0,0.0,E54000040
2020-02-04,0.0,,0.0,451.0,0.0,E54000040
2020-02-05,0.0,0.0,0.0,431.0,0.0,E54000040
2020-02-06,0.0,,0.0,448.0,0.0,E54000040
2020-02-07,0.0,,0.0,441.0,0.0,E54000040
2020-02-08,0.0,0.0,0.0,421.0,0.0,E54000040
2020-02-09,0.0,,0.0,387.0,0.0,E54000040
2020-02-10,0.0,,0.0,433.0,0.0,E54000040
2020-02-11,0.0,,0.0,417.0,0.0,E54000040
2020-02-12,0.0,0.0,0.0,469.0,0.0,E54000040
2020-02-13,,,0.0,464.0,0.0,E54000040
2020-02-14,0.0,,0.0,405.0,0.0,E54000040
2020-02-15,0.0,0.0,0.0,350.0,0.0,E54000040
2020-02-16,0.0,0.0,0.0,403.0,0.0,E54000040
2020-02-17,0.0,0.0,0.0,466.0,0.0,E54000040
2020-02-18,0.0,,0.0,406.0,0.0,E54000040
2020-02-19,0.0,,0.0,379.0,0.0,E54000040
2020-02-20,0.0,0.0,0.0,366.0,0.0,E54000040
2020-02-21,0.0,0.0,0.0,376.0,0.0,E54000040
2020-02-22,0.0,,0.0,394.0,0.0,E54000040
2020-02-23,0.0,,0.0,450.0,0.0,E54000040
2020-02-24,0.0,,0.0,464.0,0.0,E54000040
2020-02-25,0.0,0.0,0.0,438.0,0.0,E54000040
2020-02-26,0.0,,0.0,474.0,0.0,E54000040
2020-02-27,0.0,,0.0,410.0,0.0,E54000040
2020-02-28,,,0.0,415.0,0.0,E54000040
2020-02-29,0.0,,0.0,398.0,0.0,E54000040
2020-03-01,,7.0,,456.0,0.0,E54000040
2020-03-02,0.0,7.0,0.0,497.0,0.0,E54000040
2020-03-03,0.0,6.0,,475.0,0.0,E54000040
2020-03-04,0.0,,,448.0,0.0,E54000040
2020-03-05,,10.0,0.0,405.0,0.0,E54000040
2020-03-06,0.0,6.0,,390.0,0.0,E54000040
2020-03-07,0.0,0.0,0.0,416.0,0.0,E54000040
2020-03-08,,,0.0,429.0,0.0,E54000040
2020-03-09,0.0,17.0,0.0,489.0,0.0,E54000040
2020-03-10,,22.0,,431.0,0.0,E54000040
2020-03-11,,29.0,,433.0,,E54000040
2020-03-12,0.0,512.0,,429.0,0.0,E54000040
2020-03-13,6.0,115.0,6.0,386.0,0.0,E54000040
2020-03-14,,12.0,0.0,390.0,0.0,E54000040
2020-03-15,,17.0,,425.0,0.0,E54000040
2020-03-16,,306.0,,396.0,,E54000040
2020-03-17,,270.0,,323.0,0.0,E54000040
2020-03-18,,309.0,10.0,307.0,,E54000040
2020-03-19,7.0,400.0,8.0,265.0,,E54000040
2020-03-20,,353.0,8.0,271.0,0.0,E54000040
2020-03-21,,23.0,,273.0,,E54000040
2020-03-22,0.0,7.0,12.0,232.0,0.0,E54000040
2020-03-23,10.0,409.0,13.0,252.0,,E54000040
2020-03-24,10.0,261.0,16.0,231.0,,E54000040
2020-03-25,7.0,308.0,11.0,228.0,,E54000040
2020-03-26,13.0,350.0,17.0,198.0,0.0,E54000040
2020-03-27,7.0,379.0,22.0,199.0,,E54000040
2020-03-28,7.0,126.0,10.0,204.0,,E54000040
2020-03-29,,125.0,14.0,184.0,,E54000040
2020-03-30,18.0,526.0,22.0,201.0,,E54000040
2020-03-31,9.0,429.0,10.0,205.0,,E54000040
2020-04-01,16.0,1303.0,21.0,179.0,11.0,E54000040
2020-04-02,11.0,1203.0,23.0,183.0,6.0,E54000040
2020-04-03,12.0,1002.0,24.0,190.0,13.0,E54000040
2020-04-04,6.0,85.0,21.0,188.0,14.0,E54000040
2020-04-05,10.0,76.0,27.0,170.0,9.0,E54000040
2020-04-06,17.0,1068.0,28.0,170.0,9.0,E54000040
2020-04-07,17.0,827.0,33.0,146.0,11.0,E54000040
2020-04-08,11.0,602.0,35.0,143.0,14.0,E54000040
2020-04-09,20.0,615.0,41.0,175.0,11.0,E54000040
2020-04-10,10.0,488.0,31.0,137.0,22.0,E54000040
2020-04-11,10.0,108.0,42.0,175.0,13.0,E54000040
2020-04-12,6.0,64.0,21.0,178.0,12.0,E54000040
2020-04-13,19.0,953.0,33.0,164.0,11.0,E54000040
2020-04-14,20.0,1453.0,31.0,179.0,12.0,E54000040
2020-04-15,26.0,634.0,28.0,152.0,9.0,E54000040
2020-04-16,18.0,812.0,29.0,160.0,15.0,E54000040
2020-04-17,23.0,614.0,23.0,158.0,12.0,E54000040
2020-04-18,10.0,92.0,21.0,0.0,9.0,E54000040
2020-04-19,7.0,80.0,36.0,0.0,14.0,E54000040
2020-04-20,27.0,792.0,28.0,0.0,9.0,E54000040
2020-04-21,11.0,550.0,28.0,0.0,7.0,E54000040
2020-04-22,21.0,527.0,32.0,0.0,11.0,E54000040
2020-04-23,43.0,496.0,46.0,0.0,16.0,E54000040
2020-04-24,33.0,427.0,38.0,0.0,15.0,E54000040
2020-04-25,,53.0,22.0,0.0,9.0,E54000040
2020-04-26,,117.0,50.0,0.0,8.0,E54000040
2020-04-27,41.0,570.0,35.0,0.0,10.0,E54000040
2020-04-28,43.0,485.0,51.0,0.0,10.0,E54000040
2020-04-29,31.0,440.0,39.0,0.0,9.0,E54000040
2020-04-30,24.0,475.0,34.0,0.0,12.0,E54000040
2020-05-01,34.0,459.0,37.0,0.0,6.0,E54000040
2020-05-02,,48.0,46.0,0.0,13.0,E54000040
2020-05-03,6.0,54.0,30.0,0.0,13.0,E54000040
2020-05-04,31.0,557.0,19.0,0.0,10.0,E54000040
2020-05-05,31.0,416.0,37.0,0.0,9.0,E54000040
2020-05-06,22.0,352.0,21.0,0.0,8.0,E54000040
2020-05-07,18.0,355.0,36.0,0.0,12.0,E54000040
2020-05-08,22.0,119.0,32.0,0.0,8.0,E54000040
2020-05-09,,52.0,23.0,0.0,9.0,E54000040
2020-05-10,,46.0,24.0,0.0,,E54000040
2020-05-11,27.0,450.0,68.0,0.0,,E54000040
2020-05-12,14.0,389.0,37.0,0.0,,E54000040
2020-05-13,21.0,350.0,38.0,0.0,8.0,E54000040
2020-05-14,21.0,318.0,9.0,0.0,8.0,E54000040
2020-05-15,19.0,297.0,10.0,0.0,,E54000040
2020-05-16,,35.0,13.0,0.0,7.0,E54000040
2020-05-17,,35.0,21.0,0.0,,E54000040
2020-05-18,16.0,367.0,16.0,0.0,,E54000040
2020-05-19,25.0,317.0,10.0,0.0,,E54000040
2020-05-20,12.0,303.0,24.0,0.0,,E54000040
2020-05-21,16.0,283.0,16.0,0.0,7.0,E54000040
2020-05-22,,229.0,9.0,0.0,,E54000040
2020-05-23,,20.0,7.0,0.0,,E54000040
2020-05-24,,13.0,,0.0,7.0,E54000040
2020-05-25,,17.0,6.0,0.0,,E54000040
2020-05-26,8.0,250.0,12.0,0.0,,E54000040
2020-05-27,8.0,249.0,15.0,0.0,,E54000040
2020-05-28,,193.0,13.0,0.0,,E54000040
2020-05-29,,198.0,9.0,0.0,,E54000040
2020-05-30,,17.0,12.0,0.0,,E54000040
2020-05-31,,12.0,8.0,0.0,,E54000040
2020-06-01,6.0,359.0,7.0,0.0,,E54000040
2020-06-02,8.0,252.0,6.0,0.0,0.0,E54000040
2020-06-03,,196.0,8.0,0.0,0.0,E54000040
2020-06-04,,199.0,17.0,0.0,0.0,E54000040
2020-06-05,,233.0,7.0,0.0,0.0,E54000040
2020-06-06,0.0,23.0,,0.0,0.0,E54000040
2020-06-07,,16.0,,0.0,0.0,E54000040
2020-06-08,9.0,248.0,,0.0,0.0,E54000040
2020-06-09,7.0,251.0,,0.0,0.0,E54000040
2020-06-10,,193.0,,0.0,0.0,E54000040
2020-06-11,,454.0,,0.0,0.0,E54000040
2020-06-12,,319.0,,0.0,0.0,E54000040
2020-06-13,,17.0,,0.0,0.0,E54000040
2020-06-14,,16.0,,0.0,0.0,E54000040
2020-06-15,,234.0,6.0,0.0,0.0,E54000040
2020-06-16,,195.0,,0.0,0.0,E54000040
2020-06-17,,149.0,,0.0,0.0,E54000040
2020-06-18,6.0,194.0,0.0,0.0,0.0,E54000040
2020-06-19,,175.0,8.0,0.0,0.0,E54000040
2020-06-20,6.0,21.0,,0.0,0.0,E54000040
2020-06-21,,12.0,,0.0,0.0,E54000040
2020-06-22,6.0,181.0,,0.0,0.0,E54000040
2020-06-23,,184.0,,0.0,0.0,E54000040
2020-06-24,,122.0,,0.0,0.0,E54000040
2020-06-25,,167.0,,0.0,0.0,E54000040
2020-06-26,,106.0,,0.0,0.0,E54000040
2020-06-27,,14.0,,0.0,0.0,E54000040
2020-06-28,,17.0,,0.0,0.0,E54000040
2020-06-29,,193.0,,0.0,0.0,E54000040
2020-06-30,,154.0,0.0,0.0,0.0,E54000040
2020-07-01,,94.0,,0.0,0.0,E54000040
2020-07-02,,135.0,,0.0,0.0,E54000040
2020-07-03,,141.0,,0.0,0.0,E54000040
2020-07-04,0.0,12.0,0.0,0.0,0.0,E54000040
2020-07-05,,13.0,,0.0,0.0,E54000040
2020-07-06,,160.0,,0.0,0.0,E54000040
2020-07-07,,165.0,,0.0,0.0,E54000040
2020-07-08,,114.0,,0.0,0.0,E54000040
2020-07-09,0.0,9.0,0.0,0.0,0.0,E54000040
2020-02-01,0.0,,0.0,392.0,0.0,E54000041
2020-02-02,0.0,0.0,0.0,453.0,0.0,E54000041
2020-02-03,0.0,0.0,0.0,552.0,0.0,E54000041
2020-02-04,0.0,0.0,0.0,497.0,0.0,E54000041
2020-02-05,0.0,0.0,0.0,501.0,0.0,E54000041
2020-02-06,0.0,0.0,0.0,457.0,0.0,E54000041
2020-02-07,0.0,,0.0,521.0,0.0,E54000041
2020-02-08,0.0,0.0,0.0,474.0,0.0,E54000041
2020-02-09,0.0,0.0,0.0,418.0,0.0,E54000041
2020-02-10,0.0,0.0,0.0,436.0,0.0,E54000041
2020-02-11,0.0,,0.0,392.0,0.0,E54000041
2020-02-12,0.0,0.0,0.0,395.0,0.0,E54000041
2020-02-13,0.0,0.0,0.0,411.0,0.0,E54000041
2020-02-14,0.0,0.0,0.0,414.0,0.0,E54000041
2020-02-15,0.0,0.0,0.0,392.0,0.0,E54000041
2020-02-16,0.0,0.0,0.0,419.0,0.0,E54000041
2020-02-17,,0.0,0.0,466.0,0.0,E54000041
2020-02-18,0.0,,0.0,418.0,0.0,E54000041
2020-02-19,0.0,0.0,0.0,449.0,0.0,E54000041
2020-02-20,0.0,0.0,0.0,450.0,0.0,E54000041
2020-02-21,0.0,0.0,0.0,409.0,0.0,E54000041
2020-02-22,0.0,0.0,0.0,496.0,0.0,E54000041
2020-02-23,0.0,0.0,0.0,487.0,0.0,E54000041
2020-02-24,0.0,,0.0,543.0,0.0,E54000041
2020-02-25,,,0.0,482.0,0.0,E54000041
2020-02-26,0.0,,0.0,457.0,0.0,E54000041
2020-02-27,0.0,,0.0,492.0,0.0,E54000041
2020-02-28,,0.0,0.0,441.0,0.0,E54000041
2020-02-29,0.0,0.0,0.0,433.0,0.0,E54000041
2020-03-01,,,0.0,464.0,0.0,E54000041
2020-03-02,,,0.0,548.0,0.0,E54000041
2020-03-03,0.0,,0.0,484.0,0.0,E54000041
2020-03-04,0.0,6.0,0.0,487.0,0.0,E54000041
2020-03-05,0.0,6.0,,455.0,0.0,E54000041
2020-03-06,,,,509.0,0.0,E54000041
2020-03-07,0.0,,0.0,496.0,0.0,E54000041
2020-03-08,0.0,0.0,0.0,482.0,0.0,E54000041
2020-03-09,,7.0,0.0,558.0,0.0,E54000041
2020-03-10,0.0,16.0,,512.0,0.0,E54000041
2020-03-11,0.0,31.0,,493.0,0.0,E54000041
2020-03-12,,29.0,,460.0,0.0,E54000041
2020-03-13,,6159.0,,448.0,0.0,E54000041
2020-03-14,,,,410.0,0.0,E54000041
2020-03-15,0.0,,,408.0,0.0,E54000041
2020-03-16,,100.0,0.0,438.0,0.0,E54000041
2020-03-17,,3055.0,,371.0,0.0,E54000041
2020-03-18,,216.0,,371.0,0.0,E54000041
2020-03-19,,218.0,,328.0,0.0,E54000041
2020-03-20,,248.0,,366.0,0.0,E54000041
2020-03-21,,13.0,6.0,336.0,,E54000041
2020-03-22,,12.0,7.0,282.0,0.0,E54000041
2020-03-23,,237.0,6.0,284.0,,E54000041
2020-03-24,,170.0,6.0,231.0,0.0,E54000041
2020-03-25,8.0,193.0,10.0,234.0,,E54000041
2020-03-26,6.0,151.0,17.0,261.0,,E54000041
2020-03-27,,269.0,15.0,190.0,,E54000041
2020-03-28,6.0,108.0,13.0,241.0,,E54000041
2020-03-29,,72.0,12.0,206.0,,E54000041
2020-03-30,10.0,317.0,26.0,242.0,,E54000041
2020-03-31,,440.0,10.0,221.0,,E54000041
2020-04-01,19.0,793.0,30.0,237.0,,E54000041
2020-04-02,16.0,761.0,19.0,215.0,,E54000041
2020-04-03,17.0,620.0,27.0,231.0,7.0,E54000041
2020-04-04,8.0,57.0,15.0,214.0,7.0,E54000041
2020-04-05,,46.0,18.0,223.0,,E54000041
2020-04-06,20.0,602.0,28.0,253.0,7.0,E54000041
2020-04-07,10.0,480.0,24.0,229.0,6.0,E54000041
2020-04-08,22.0,607.0,33.0,233.0,7.0,E54000041
2020-04-09,13.0,365.0,31.0,249.0,,E54000041
2020-04-10,14.0,319.0,31.0,222.0,12.0,E54000041
2020-04-11,13.0,81.0,10.0,273.0,10.0,E54000041
2020-04-12,14.0,81.0,28.0,235.0,7.0,E54000041
2020-04-13,,494.0,16.0,168.0,,E54000041
2020-04-14,23.0,604.0,25.0,188.0,6.0,E54000041
2020-04-15,24.0,677.0,15.0,206.0,7.0,E54000041
2020-04-16,18.0,510.0,26.0,163.0,,E54000041
2020-04-17,24.0,368.0,24.0,146.0,11.0,E54000041
2020-04-18,,74.0,18.0,0.0,6.0,E54000041
2020-04-19,8.0,73.0,19.0,0.0,11.0,E54000041
2020-04-20,19.0,701.0,18.0,0.0,12.0,E54000041
2020-04-21,14.0,621.0,23.0,0.0,20.0,E54000041
2020-04-22,19.0,454.0,13.0,0.0,6.0,E54000041
2020-04-23,12.0,381.0,22.0,0.0,11.0,E54000041
2020-04-24,11.0,451.0,15.0,0.0,,E54000041
2020-04-25,,53.0,13.0,0.0,11.0,E54000041
2020-04-26,,37.0,50.0,0.0,10.0,E54000041
2020-04-27,23.0,534.0,53.0,0.0,10.0,E54000041
2020-04-28,12.0,571.0,38.0,0.0,8.0,E54000041
2020-04-29,17.0,264.0,38.0,0.0,7.0,E54000041
2020-04-30,18.0,262.0,23.0,0.0,11.0,E54000041
2020-05-01,29.0,294.0,30.0,0.0,6.0,E54000041
2020-05-02,,40.0,20.0,0.0,6.0,E54000041
2020-05-03,6.0,42.0,22.0,0.0,,E54000041
2020-05-04,22.0,361.0,22.0,0.0,6.0,E54000041
2020-05-05,14.0,310.0,13.0,0.0,,E54000041
2020-05-06,10.0,254.0,10.0,0.0,,E54000041
2020-05-07,13.0,283.0,15.0,0.0,,E54000041
2020-05-08,,23.0,16.0,0.0,,E54000041
2020-05-09,,42.0,16.0,0.0,,E54000041
2020-05-10,,43.0,11.0,0.0,,E54000041
2020-05-11,24.0,273.0,13.0,0.0,0.0,E54000041
2020-05-12,15.0,298.0,16.0,0.0,,E54000041
2020-05-13,9.0,283.0,12.0,0.0,,E54000041
2020-05-14,,255.0,6.0,0.0,0.0,E54000041
2020-05-15,,251.0,6.0,0.0,,E54000041
2020-05-16,,34.0,6.0,0.0,,E54000041
2020-05-17,,27.0,6.0,0.0,,E54000041
2020-05-18,17.0,260.0,11.0,0.0,,E54000041
2020-05-19,,251.0,10.0,0.0,,E54000041
2020-05-20,7.0,164.0,8.0,0.0,0.0,E54000041
2020-05-21,,185.0,9.0,0.0,0.0,E54000041
2020-05-22,6.0,200.0,,0.0,,E54000041
2020-05-23,,18.0,,0.0,,E54000041
2020-05-24,,12.0,,0.0,0.0,E54000041
2020-05-25,,17.0,,0.0,,E54000041
2020-05-26,7.0,183.0,,0.0,0.0,E54000041
2020-05-27,0.0,181.0,7.0,0.0,,E54000041
2020-05-28,,149.0,8.0,0.0,,E54000041
2020-05-29,,182.0,,0.0,,E54000041
2020-05-30,0.0,37.0,6.0,0.0,0.0,E54000041
2020-05-31,0.0,15.0,,0.0,,E54000041
2020-06-01,,177.0,0.0,0.0,0.0,E54000041
2020-06-02,10.0,215.0,,0.0,0.0,E54000041
2020-06-03,,176.0,,0.0,0.0,E54000041
2020-06-04,0.0,112.0,,0.0,0.0,E54000041
2020-06-05,6.0,184.0,,0.0,0.0,E54000041
2020-06-06,,19.0,,0.0,0.0,E54000041
2020-06-07,,13.0,,0.0,0.0,E54000041
2020-06-08,,177.0,,0.0,0.0,E54000041
2020-06-09,0.0,155.0,0.0,0.0,0.0,E54000041
2020-06-10,,126.0,0.0,0.0,0.0,E54000041
2020-06-11,,138.0,,0.0,0.0,E54000041
2020-06-12,0.0,175.0,,0.0,0.0,E54000041
2020-06-13,0.0,22.0,,0.0,0.0,E54000041
2020-06-14,,19.0,0.0,0.0,0.0,E54000041
2020-06-15,,204.0,,0.0,0.0,E54000041
2020-06-16,7.0,182.0,,0.0,0.0,E54000041
2020-06-17,,142.0,0.0,0.0,0.0,E54000041
2020-06-18,,114.0,0.0,0.0,0.0,E54000041
2020-06-19,,196.0,,0.0,0.0,E54000041
2020-06-20,,20.0,0.0,0.0,0.0,E54000041
2020-06-21,,29.0,0.0,0.0,0.0,E54000041
2020-06-22,,200.0,0.0,0.0,0.0,E54000041
2020-06-23,0.0,173.0,,0.0,0.0,E54000041
2020-06-24,,142.0,,0.0,0.0,E54000041
2020-06-25,,94.0,0.0,0.0,0.0,E54000041
2020-06-26,,124.0,,0.0,0.0,E54000041
2020-06-27,,25.0,,0.0,0.0,E54000041
2020-06-28,,8.0,,0.0,0.0,E54000041
